sexo,idade,faixa_etaria,cor_raca,escolaridade,horas_trabalho_por_semana,portador_de_deficiencia,tamanho_da_empresa,tempo_no_emprego,remuneracao
1,20,3,8,7,44,0,6,6.7,1011.44
1,30,5,8,4,44,0,9,43.9,2248.95
1,30,5,8,7,44,0,3,5.6,1144.8
2,26,4,99,7,40,0,10,71.5,6120.9
1,39,5,8,7,44,0,7,23.9,1582.93
1,31,5,8,7,17,0,5,2.5,1376.31
1,21,3,9,7,44,0,4,11.8,1481.52
1,27,4,8,7,44,0,5,17.5,1929.26
2,47,6,99,6,44,0,8,69.6,2775.25
2,30,5,8,7,44,0,7,61.6,1581.21
1,47,6,99,7,30,0,10,151.7,4239.62
1,42,6,99,9,40,0,9,267.7,22683.17
1,41,6,8,7,44,0,4,10.4,1597.2
2,27,4,2,8,44,0,2,47.9,1825.17
2,64,7,99,4,30,0,10,425.6,2335.05
2,19,3,8,7,30,0,10,1.4,793.0
1,31,5,9,7,44,0,9,39.4,2146.69
2,39,5,8,9,44,0,5,168.8,4653.45
1,33,5,8,7,44,0,5,51.5,1411.08
2,31,5,8,8,44,0,2,17.9,2144.26
2,55,7,99,9,25,0,10,150.8,2636.36
2,49,6,99,9,20,0,10,173.6,6487.14
1,67,8,4,7,40,0,7,472.3,6059.44
1,44,6,99,9,30,0,10,219.4,6856.14
2,61,7,99,7,44,0,10,103.7,1936.33
1,30,5,2,7,44,0,9,29.9,2384.63
1,36,5,8,7,44,0,2,11.9,1099.17
2,30,5,8,7,44,0,5,12.5,1047.74
1,28,4,8,7,44,0,4,21.9,1552.73
2,27,4,8,9,44,0,4,16.9,1169.52
2,59,7,8,7,44,0,2,78.9,1258.92
1,29,4,99,7,40,0,10,121.6,1320.76
2,53,7,99,7,40,0,9,144.9,1580.15
1,39,5,6,4,44,0,3,256.9,1846.19
1,42,6,9,7,44,0,9,111.5,1184.94
1,32,5,9,7,40,0,10,5.9,1821.4
1,31,5,8,7,44,0,9,56.3,2052.75
2,22,3,9,7,44,0,2,19.0,1186.68
2,32,5,2,9,44,0,3,87.9,1726.63
1,35,5,8,7,36,0,4,16.9,1537.71
1,42,6,9,4,44,0,6,54.8,1404.94
1,45,6,99,9,30,0,10,260.5,5354.89
1,24,3,8,7,44,0,7,10.6,1006.72
1,61,7,99,9,30,0,9,320.8,15748.16
1,36,5,8,7,44,0,7,3.9,5063.42
1,48,6,99,9,40,0,10,86.6,5230.03
2,44,6,8,5,44,0,9,88.9,1123.4
2,57,7,99,9,40,0,9,8.4,4126.07
2,44,6,8,7,44,0,4,76.3,1089.36
2,54,7,8,9,44,0,7,231.9,8269.59
2,62,7,99,9,40,0,8,438.8,9617.25
2,41,6,9,7,44,0,6,71.5,1075.21
1,28,4,8,7,44,0,3,5.9,1218.92
1,41,6,99,9,20,0,10,10.6,4484.99
2,55,7,99,6,40,0,7,214.9,1057.13
1,47,6,8,7,36,0,8,2.9,2186.02
1,46,6,8,7,36,0,6,2.3,1512.48
2,32,5,9,7,40,0,10,9.5,2616.14
1,35,5,8,7,44,1,9,87.9,1735.63
1,48,6,9,7,36,0,6,61.8,1950.89
1,42,6,2,5,44,0,3,30.6,1089.43
1,28,4,99,7,30,0,10,38.8,2969.32
2,24,3,2,9,20,0,6,10.6,1213.49
1,31,5,99,9,40,0,7,59.6,13755.51
1,27,4,8,7,44,0,6,0.6,873.1
2,46,6,99,5,30,0,10,177.0,1232.15
1,46,6,99,7,40,0,10,187.8,5892.91
1,30,5,8,7,44,0,4,50.8,2046.19
1,41,6,8,7,36,0,5,39.9,1838.3
2,18,3,8,8,44,0,5,5.3,1030.87
1,43,6,8,5,44,0,5,155.9,2330.38
2,28,4,99,8,44,0,10,78.4,1723.71
1,58,7,4,5,40,0,2,14.9,924.32
1,43,6,8,5,44,0,8,126.9,1156.33
2,29,4,8,7,40,0,10,21.9,1041.18
2,65,8,99,9,20,0,10,113.5,5031.8
2,47,6,2,9,40,0,5,201.8,7811.7
1,24,3,8,7,44,0,9,27.9,1102.34
1,37,5,8,7,44,0,4,26.7,1265.95
1,29,4,8,7,40,0,10,105.7,3650.08
1,45,6,99,7,30,0,6,5.9,1696.36
1,27,4,8,6,44,0,5,17.7,1215.62
1,52,7,8,7,44,0,10,102.7,2940.2
1,33,5,8,7,36,0,7,7.0,2269.21
1,39,5,99,9,30,0,10,83.8,13958.97
1,38,5,8,7,44,0,8,68.7,3722.55
1,18,3,8,7,44,0,2,6.9,1046.33
2,43,6,2,9,0,0,6,45.9,3066.89
1,30,5,8,7,44,0,10,34.8,2335.85
1,28,4,99,7,40,0,10,76.7,1139.57
1,40,6,9,7,44,0,6,4.3,1220.85
2,39,5,9,7,44,0,9,25.3,1406.52
1,41,6,8,7,44,0,8,171.9,1589.62
1,26,4,9,9,44,0,4,11.3,1475.03
2,39,5,99,9,40,0,10,90.1,3946.02
2,21,3,8,8,44,0,4,3.8,1129.72
2,58,7,99,6,44,0,9,262.5,1318.68
1,54,7,8,2,44,0,3,118.9,1064.34
1,49,6,2,7,40,0,7,228.4,8875.31
2,43,6,99,9,25,0,10,9.9,2312.7
1,45,6,99,9,40,0,10,221.7,4910.68
1,45,6,8,7,44,1,10,163.5,2014.35
2,57,7,99,5,44,0,7,212.8,2339.54
2,31,5,4,9,44,0,5,14.8,2051.0
1,19,3,2,7,44,0,6,5.5,1087.43
1,43,6,8,2,44,0,5,21.9,1487.01
1,52,7,8,7,44,0,5,27.9,1460.74
2,46,6,99,9,40,0,10,198.9,6582.74
1,27,4,8,7,44,0,6,1.4,1009.15
2,40,6,8,7,40,0,3,5.5,1086.84
2,43,6,9,7,44,0,4,54.5,979.04
1,39,5,8,7,22,0,5,90.5,2010.85
2,53,7,8,7,44,0,9,40.4,1487.11
1,26,4,8,7,44,0,4,2.9,1383.59
1,31,5,4,7,44,0,7,9.4,2567.1
2,56,7,99,5,36,0,10,142.1,1445.04
1,34,5,2,7,44,0,6,51.9,1376.57
1,25,4,8,8,42,0,7,1.9,3525.07
2,42,6,9,8,44,0,5,119.9,2043.23
2,30,5,99,9,30,0,10,12.4,3741.42
1,52,7,8,9,40,0,7,61.9,1267.81
1,42,6,8,7,44,0,9,111.5,2973.98
1,40,6,8,7,44,0,5,9.9,2327.34
2,25,4,8,8,44,0,10,33.1,3303.78
2,24,3,8,7,44,0,5,1.1,2060.17
2,43,6,99,7,30,0,10,146.2,3471.49
1,22,3,8,7,20,0,9,9.7,538.77
1,50,7,99,7,30,0,10,248.5,1825.74
2,20,3,8,7,44,0,8,4.1,1455.3
1,31,5,8,7,44,0,5,13.6,5071.38
2,34,5,9,7,44,0,6,11.5,1285.03
1,45,6,99,7,32,0,10,178.9,2024.58
2,54,7,99,7,40,0,10,317.8,1242.38
2,20,3,9,7,44,0,7,1.1,1435.84
1,63,7,99,7,40,0,7,71.5,1101.66
1,34,5,1,7,44,0,9,63.4,2373.89
1,35,5,6,7,44,0,2,40.4,1070.87
1,51,7,8,6,44,0,8,134.5,3119.27
1,47,6,8,7,44,0,5,26.4,962.82
2,27,4,8,7,44,0,5,2.1,1308.57
2,54,7,99,9,20,0,10,150.4,6533.6
1,40,6,8,4,44,0,8,41.9,1166.76
2,39,5,99,7,30,0,10,91.5,1986.01
1,23,3,8,7,20,1,3,4.6,948.95
2,52,7,4,7,36,0,8,176.5,1517.58
1,21,3,2,7,36,0,7,5.1,1266.39
2,48,6,8,7,36,0,10,150.9,1461.61
1,63,7,99,9,20,0,10,310.9,12018.38
2,25,4,8,7,44,0,4,4.9,1148.52
1,35,5,8,7,44,0,10,15.9,2508.12
1,24,3,8,7,44,0,4,3.9,1414.73
1,44,6,8,7,44,0,6,92.2,3166.77
2,46,6,99,5,40,0,10,199.9,1748.5
1,43,6,99,7,30,0,10,245.9,8597.8
2,35,5,99,11,40,0,10,11.4,9939.73
2,36,5,8,9,44,0,10,29.8,1281.89
2,29,4,99,6,36,0,10,102.9,1771.32
2,33,5,99,9,20,0,10,13.1,5552.75
2,25,4,8,9,44,0,3,3.7,1793.24
1,54,7,9,9,40,0,3,52.9,6379.47
2,61,7,8,6,44,0,2,205.9,1053.8
2,31,5,8,7,44,0,4,20.6,2537.56
1,51,7,9,7,44,0,4,19.4,2072.15
2,38,5,99,7,30,0,10,228.8,16670.88
2,40,6,9,7,40,0,10,9.9,3160.47
2,37,5,99,7,30,0,10,153.6,1614.92
1,36,5,8,7,44,0,9,149.9,2055.66
2,50,7,99,9,20,0,8,279.9,3865.9
1,54,7,99,7,30,0,10,337.9,5823.2
2,35,5,8,9,40,0,7,14.9,5418.43
1,41,6,8,7,44,0,6,76.8,3420.27
2,36,5,2,7,36,0,8,56.9,2635.19
1,33,5,99,7,30,0,7,13.8,2674.03
1,45,6,99,9,30,0,10,145.1,3578.43
1,53,7,8,7,36,0,7,295.9,7982.57
1,32,5,9,7,44,0,3,49.9,4375.28
2,36,5,9,7,44,0,4,7.3,976.18
1,52,7,99,7,30,0,10,82.3,1706.58
1,44,6,8,7,44,0,6,69.5,1578.19
2,45,6,99,9,20,0,9,150.4,1614.47
2,35,5,99,11,40,0,10,46.7,12111.47
2,53,7,99,9,40,0,10,386.8,5359.03
2,49,6,99,9,18,0,9,146.9,2227.88
1,33,5,8,7,44,0,2,25.9,1264.99
1,48,6,2,5,44,0,5,180.3,2311.65
2,37,5,99,9,25,0,10,103.2,2719.88
1,29,4,8,6,44,0,7,66.3,3826.01
1,21,3,99,7,40,0,10,29.0,1070.02
1,26,4,8,7,44,0,6,5.9,2097.04
1,50,7,9,7,44,0,6,36.9,2310.73
2,36,5,9,9,40,0,10,8.0,4366.09
1,53,7,8,7,44,0,6,58.9,3140.86
2,56,7,99,7,40,0,10,17.2,3791.03
2,38,5,99,9,40,0,10,73.9,2660.29
2,27,4,8,7,44,0,4,75.9,2571.4
2,40,6,99,6,44,0,9,127.5,1107.92
2,24,3,99,7,40,0,9,10.4,965.49
1,30,5,2,7,44,0,2,25.9,1078.98
2,37,5,8,7,36,0,6,70.9,2890.13
2,49,6,8,9,40,0,8,165.7,3825.44
1,36,5,9,7,44,0,4,1.9,1323.06
1,41,6,4,7,44,0,2,37.9,1017.56
1,25,4,9,7,44,0,2,25.5,1531.06
2,31,5,8,7,36,0,7,62.9,1350.33
2,39,5,8,7,44,0,4,84.9,1788.44
2,67,8,4,9,44,0,4,11.9,519.36
2,26,4,99,7,30,0,9,2.5,1337.62
2,54,7,99,9,40,0,10,7.3,1647.4
1,32,5,8,10,44,0,9,34.8,8203.86
1,28,4,2,7,44,0,7,62.3,2014.48
2,48,6,99,9,40,0,10,262.2,5316.15
1,37,5,99,9,40,0,10,92.9,4508.68
2,41,6,99,9,30,0,9,147.3,6137.66
1,17,2,8,6,20,0,4,16.8,753.76
1,32,5,8,6,44,0,4,120.9,1374.05
2,23,3,8,7,44,0,8,50.3,1569.33
1,41,6,9,7,36,0,3,23.3,1743.4
2,42,6,8,7,44,0,6,130.9,1247.59
1,58,7,99,7,40,0,10,47.4,2301.8
2,25,4,8,7,44,0,2,28.9,1125.73
1,49,6,9,4,44,0,10,147.4,2370.04
1,26,4,8,7,44,0,10,4.9,1361.11
1,21,3,8,7,44,0,7,13.5,1210.7
2,30,5,8,7,44,0,8,20.8,1091.36
2,37,5,8,7,44,0,7,105.8,2617.33
1,38,5,2,8,44,0,5,7.8,1488.07
1,39,5,99,5,30,0,10,201.2,2210.59
1,28,4,4,7,44,0,7,45.8,2039.72
1,69,8,99,7,36,0,9,226.9,1556.13
2,40,6,99,4,30,0,10,88.9,1131.4
2,39,5,8,5,44,0,3,57.8,1619.98
2,56,7,99,7,30,0,10,177.0,5538.81
1,65,8,99,11,30,0,10,190.0,2734.58
2,37,5,99,9,40,0,10,1.9,7173.1
1,41,6,8,7,44,0,6,37.1,1185.87
1,32,5,9,6,44,0,7,6.0,2606.84
1,27,4,9,2,44,0,5,11.8,1923.37
2,29,4,8,7,44,0,8,4.9,1398.17
1,37,5,8,5,44,0,9,98.8,1216.19
1,27,4,8,7,44,0,7,70.8,1724.05
2,20,3,8,7,33,0,5,33.5,1041.16
1,29,4,8,7,44,0,5,57.4,4639.6
2,42,6,99,9,30,0,10,27.3,5969.56
1,53,7,8,9,1,0,9,34.8,469.8
1,42,6,8,6,44,0,2,181.9,1015.24
1,34,5,8,8,44,0,10,8.3,2075.42
1,51,7,99,3,40,0,10,199.1,2592.89
2,24,3,8,7,44,0,6,3.6,1047.17
1,43,6,8,2,44,0,6,0.8,2182.77
1,20,3,8,7,44,0,4,6.0,1038.75
2,37,5,99,7,30,0,10,46.6,2112.06
1,57,7,2,7,36,0,5,89.3,1777.26
2,54,7,99,10,25,0,10,206.9,4121.4
1,42,6,2,7,44,0,9,242.9,2907.62
2,57,7,8,7,44,0,2,184.9,1270.02
2,38,5,8,7,44,0,2,55.9,1395.11
1,56,7,9,7,44,0,6,18.5,2461.21
1,45,6,2,7,44,0,5,14.2,1662.1
1,58,7,99,4,40,0,7,425.9,2282.88
2,44,6,99,9,44,0,8,262.9,5374.61
1,50,7,8,7,44,0,10,5.1,3013.45
1,42,6,99,9,20,0,10,207.0,7937.47
2,51,7,99,9,40,0,10,312.5,13029.68
2,50,7,99,9,30,0,10,9.8,1984.9
1,28,4,8,4,44,0,10,80.4,889.65
2,56,7,9,7,44,0,4,25.0,960.67
1,36,5,2,8,44,0,8,91.6,2518.5
1,25,4,9,7,44,0,2,3.9,1459.78
1,25,4,8,7,44,0,5,7.3,1166.17
2,28,4,8,7,44,0,4,6.9,1210.44
1,26,4,8,7,44,0,4,36.9,1708.84
1,26,4,8,4,44,0,3,5.5,970.22
1,48,6,99,6,36,0,9,47.9,1857.68
2,24,3,8,7,44,0,4,1.2,631.74
1,39,5,8,9,44,0,2,9.9,2019.02
1,45,6,2,7,44,0,5,31.9,1242.54
2,28,4,8,8,40,0,9,89.9,2943.3
1,27,4,9,7,44,0,4,1.2,938.02
2,48,6,8,6,36,0,7,78.9,1262.34
2,54,7,99,4,40,0,7,248.9,1597.93
1,19,3,8,8,40,0,2,10.4,894.59
2,20,3,8,6,44,0,2,13.3,857.65
2,37,5,8,4,25,0,10,107.9,607.14
1,44,6,99,4,36,0,10,226.1,1488.18
1,31,5,8,6,44,0,3,18.9,1649.36
2,30,5,99,5,30,0,10,143.7,1240.48
1,46,6,8,11,19,0,9,52.9,9934.87
2,34,5,8,9,12,0,5,28.9,1378.71
2,35,5,99,9,20,0,10,7.3,18049.69
1,52,7,2,7,44,1,4,225.9,2633.26
1,40,6,2,7,44,0,5,92.9,2487.43
2,47,6,99,9,40,0,10,154.9,1609.85
1,37,5,8,3,44,0,10,1.8,1203.08
1,31,5,9,7,44,0,4,6.3,1123.76
2,25,4,8,7,44,0,2,23.0,1521.63
1,47,6,8,7,44,0,3,2.3,1099.15
1,39,5,8,7,44,0,8,60.9,1564.44
1,34,5,2,8,40,0,10,188.8,13535.03
1,46,6,99,6,36,0,7,154.9,3795.08
1,26,4,8,7,44,0,6,13.3,1334.14
2,38,5,9,9,44,0,7,13.6,4037.54
1,26,4,8,7,44,0,7,46.5,3289.49
1,25,4,2,7,36,0,2,1.8,1600.15
2,39,5,99,9,40,0,10,113.3,5407.27
2,38,5,99,9,20,0,10,76.4,2626.58
2,40,6,9,7,44,0,3,32.9,1159.44
1,36,5,8,7,44,0,3,24.9,1080.85
1,27,4,9,9,4,0,4,36.9,530.35
1,40,6,8,7,44,0,7,101.9,3442.85
1,27,4,2,5,44,0,10,11.5,1621.08
2,45,6,8,3,44,0,10,58.9,1409.95
1,46,6,8,7,44,0,5,16.6,2067.01
1,48,6,8,7,44,0,3,39.0,1298.39
2,46,6,99,9,20,0,10,306.9,2812.69
1,35,5,8,11,44,0,7,28.5,3135.92
1,37,5,2,9,40,0,5,31.9,4764.39
1,41,6,99,7,24,0,10,166.1,3002.51
1,51,7,99,9,40,0,10,418.8,16831.75
2,52,7,99,9,30,0,10,298.5,3508.07
1,49,6,9,3,44,0,4,66.9,1468.36
1,18,3,8,7,44,0,8,3.4,1205.79
1,30,5,9,9,44,0,2,42.3,2317.24
1,63,7,99,6,30,0,10,508.9,1685.54
2,34,5,2,7,44,0,5,73.6,1572.86
2,36,5,8,7,44,0,3,14.9,1368.36
2,52,7,8,9,40,0,10,10.9,3103.88
2,37,5,99,9,40,0,10,172.1,9917.67
2,27,4,8,6,44,0,9,40.9,1006.16
1,25,4,9,9,40,0,8,2.4,7692.11
1,56,7,99,7,36,0,10,378.9,24453.18
1,61,7,99,9,30,0,10,261.6,3158.45
2,40,6,99,9,30,0,10,145.6,3383.11
1,32,5,99,7,30,0,10,61.9,1832.34
2,23,3,8,8,44,0,4,6.9,1399.03
2,24,3,2,7,44,0,4,21.5,1893.75
1,28,4,8,9,24,0,9,30.9,7162.29
1,25,4,9,7,44,0,5,3.3,1997.72
1,66,8,99,9,30,0,10,147.9,4956.26
2,42,6,99,9,30,0,10,112.9,1426.24
1,55,7,8,9,44,0,10,45.9,1508.97
1,29,4,8,7,44,0,5,46.9,3010.3
2,34,5,2,7,30,0,9,188.8,2182.42
1,28,4,8,5,44,0,7,79.4,2050.56
2,31,5,8,7,44,0,4,61.3,2360.56
2,31,5,99,10,40,0,10,52.0,12739.06
1,26,4,9,7,44,0,3,21.9,1213.11
2,21,3,9,7,44,0,3,15.9,966.04
1,21,3,8,6,22,0,6,30.9,1257.64
2,25,4,8,7,44,0,3,26.9,1349.11
2,40,6,99,9,40,0,10,128.1,4879.22
1,43,6,8,3,44,1,5,28.9,4007.65
1,45,6,8,7,38,0,3,68.3,6634.1
1,45,6,8,5,44,0,5,20.9,1484.51
1,48,6,99,7,40,0,10,246.9,4382.0
2,42,6,8,7,44,0,10,171.9,1853.86
1,31,5,8,7,36,0,5,16.9,1313.61
1,25,4,8,4,44,0,5,40.9,1460.51
1,43,6,99,7,44,0,3,215.7,1593.94
2,20,3,8,7,44,0,3,12.9,1323.69
1,22,3,99,7,40,0,5,1.9,1149.26
2,41,6,99,9,40,0,8,205.5,5585.67
2,31,5,99,9,40,0,10,91.5,1818.19
1,60,7,9,7,44,0,2,1.9,1545.13
1,31,5,8,9,44,0,9,5.5,1817.32
2,41,6,2,6,44,0,7,10.3,1012.89
1,55,7,8,4,44,0,9,3.7,1235.04
2,54,7,99,9,30,0,8,58.8,12643.44
1,57,7,8,7,36,0,3,201.9,2116.63
1,24,3,8,6,44,0,4,13.9,3382.92
1,40,6,8,2,44,0,7,71.8,2069.19
2,54,7,99,5,44,0,9,138.9,1187.08
1,29,4,8,6,44,0,6,53.9,2084.76
1,41,6,99,7,40,0,8,2.2,864.38
2,22,3,9,7,44,0,5,3.9,1380.09
2,45,6,2,7,44,1,3,34.3,3249.45
1,26,4,9,6,44,0,2,28.6,1113.84
2,57,7,99,9,20,0,10,427.9,7104.66
2,28,4,8,7,44,0,8,7.4,2052.4
1,31,5,2,8,40,0,5,112.9,5044.5
2,35,5,8,7,44,0,4,8.8,1044.1
2,22,3,8,7,44,0,2,7.8,1420.46
1,21,3,8,7,44,0,6,2.9,1378.29
2,33,5,8,9,44,0,7,23.4,1218.82
1,39,5,2,2,44,0,5,18.9,2156.72
2,44,6,8,7,44,0,5,9.9,1518.53
1,19,3,9,7,44,0,4,27.3,1103.37
2,49,6,99,11,40,0,10,21.2,2153.34
1,73,8,99,4,40,0,10,0.0,1432.51
1,33,5,9,7,44,0,7,5.9,2230.62
1,34,5,8,4,44,0,8,71.8,1491.92
1,43,6,8,4,40,0,5,13.8,1420.29
1,49,6,8,5,44,0,6,47.5,2964.88
1,68,8,99,3,40,0,9,370.3,2047.43
2,41,6,99,7,36,0,6,93.6,1792.39
2,29,4,99,9,30,0,8,19.9,3488.93
2,28,4,99,9,30,0,9,35.0,2933.33
1,49,6,2,7,44,0,8,3.1,2219.67
1,71,8,99,9,44,0,10,172.9,2251.61
2,34,5,9,7,44,0,3,2.9,1042.41
1,45,6,2,7,42,0,6,193.8,3461.6
2,38,5,99,7,30,0,10,204.6,3449.31
1,47,6,99,1,40,0,9,77.9,1481.07
2,41,6,8,7,11,0,5,82.7,967.57
1,31,5,8,7,44,0,2,59.1,939.86
1,60,7,2,4,44,0,4,33.9,2082.24
2,24,3,8,7,44,0,2,1.6,1411.22
1,22,3,8,7,44,0,9,3.6,1333.74
1,42,6,8,7,44,0,6,4.9,1721.53
1,47,6,8,7,36,0,2,67.2,1526.86
1,43,6,99,9,40,0,10,92.6,3007.83
2,61,7,9,7,40,0,10,414.5,3213.34
2,21,3,8,8,44,0,8,25.7,1976.81
1,50,7,8,3,22,0,9,98.9,1893.15
1,50,7,99,4,36,0,9,318.9,1507.9
2,24,3,9,8,44,0,2,13.6,1300.64
2,51,7,99,9,44,0,10,272.9,4177.91
2,48,6,99,9,40,0,10,215.9,7852.94
1,52,7,8,7,44,0,6,261.9,3817.56
1,30,5,8,7,44,0,3,20.9,1801.22
2,39,5,99,9,40,0,10,195.8,4007.23
1,33,5,9,7,44,0,3,31.9,5381.44
2,37,5,99,9,30,0,10,130.9,9480.54
1,52,7,8,9,44,0,7,23.7,5178.13
2,42,6,99,7,30,0,10,13.9,2977.0
1,20,3,8,3,44,0,10,14.9,1011.39
2,25,4,2,7,44,0,3,18.5,2839.82
1,29,4,8,7,40,0,10,53.8,7720.92
2,63,7,99,4,40,0,10,468.3,5459.67
2,25,4,9,9,44,0,4,3.9,1528.98
2,36,5,8,7,44,0,7,21.9,1092.45
1,55,7,99,7,40,0,7,208.7,1450.08
2,27,4,9,7,44,0,7,56.5,1586.6
1,48,6,99,7,30,0,10,151.1,1858.79
2,24,3,99,9,40,0,9,2.2,2175.46
2,37,5,99,8,30,0,8,2.5,895.22
1,24,3,9,7,44,0,5,34.9,763.16
1,64,7,6,7,44,0,2,156.9,1046.01
2,35,5,8,7,44,0,6,56.4,1432.88
2,28,4,8,7,44,0,10,16.9,1869.99
1,50,7,99,9,40,0,10,86.8,16239.77
1,39,5,99,9,44,0,10,196.2,5565.41
1,42,6,8,7,36,0,6,30.9,1453.63
1,29,4,9,7,40,0,10,12.9,1194.95
1,53,7,8,3,44,0,3,14.7,1044.06
1,62,7,9,5,40,0,9,436.3,2489.54
1,37,5,8,7,42,0,5,73.6,3139.41
1,31,5,8,7,44,0,4,11.9,947.14
2,26,4,99,9,20,0,10,9.8,19944.51
1,30,5,2,7,44,0,8,3.5,946.15
2,17,2,2,7,30,0,4,2.9,813.58
2,47,6,99,9,30,0,10,237.9,2813.52
1,54,7,2,7,44,0,5,75.9,4479.16
1,34,5,8,5,44,0,9,80.8,2239.98
2,39,5,2,11,40,0,10,15.7,5830.6
1,38,5,99,7,40,0,8,165.1,1083.4
1,39,5,99,9,30,0,10,16.7,2590.08
1,32,5,8,5,44,0,5,51.5,2396.33
1,33,5,99,7,30,0,10,5.3,2226.84
1,62,7,99,2,40,0,10,461.9,5056.47
1,22,3,4,7,44,0,7,3.5,1280.06
2,33,5,8,2,44,0,2,10.9,1054.19
1,32,5,9,4,44,0,3,0.8,1119.42
1,59,7,8,9,44,0,5,70.7,1296.44
2,50,7,99,7,44,0,9,243.8,1655.62
2,44,6,8,7,36,0,8,48.9,2358.33
1,40,6,9,7,36,0,7,30.4,1996.91
2,38,5,99,9,40,0,10,94.5,5235.72
1,21,3,8,7,44,0,3,6.9,1421.25
2,32,5,99,7,30,0,10,133.4,3898.36
2,22,3,8,7,44,0,6,9.8,1375.81
2,23,3,2,7,44,0,2,23.9,1006.92
1,46,6,2,6,44,0,8,40.0,2890.63
2,54,7,99,1,40,0,5,136.8,2530.91
1,43,6,8,7,44,0,5,2.9,1310.06
1,37,5,8,7,44,0,4,67.7,5293.18
2,26,4,2,7,44,0,6,19.6,1269.41
2,43,6,99,9,40,0,10,133.5,9588.56
2,46,6,99,9,40,0,10,43.9,3280.66
2,41,6,9,8,44,0,5,25.9,1905.35
1,49,6,9,9,44,0,5,0.5,6003.65
1,25,4,4,7,44,0,9,53.3,1532.98
2,39,5,8,7,44,0,6,126.9,1498.14
1,51,7,8,2,44,0,3,96.9,2142.1
1,40,6,8,7,44,0,8,148.4,2190.27
2,26,4,8,7,44,0,8,56.9,1177.75
1,51,7,8,7,44,0,4,119.3,1976.15
2,29,4,99,9,40,0,9,44.9,3701.45
2,40,6,8,9,36,0,5,69.4,4317.81
1,64,7,8,7,44,0,10,170.2,6808.35
1,48,6,8,7,36,0,9,35.1,2388.91
1,51,7,99,7,30,0,8,263.8,8434.2
1,47,6,8,4,44,0,5,30.9,1320.92
1,64,7,8,5,44,0,4,29.9,2058.61
1,43,6,99,9,40,0,10,108.2,6918.84
1,45,6,99,9,30,0,10,174.0,2806.04
1,37,5,2,7,44,0,6,0.9,1343.42
1,26,4,8,5,44,0,8,37.3,1525.02
1,29,4,8,7,44,0,6,72.9,2120.84
1,21,3,8,7,44,0,5,26.9,1208.73
1,37,5,2,5,36,0,10,29.3,2249.71
1,20,3,8,6,44,0,9,19.6,1168.82
1,24,3,2,7,44,0,3,2.5,1951.49
1,42,6,2,9,30,0,3,145.4,3796.9
1,24,3,8,5,44,0,5,1.9,1892.23
2,43,6,8,7,0,0,6,9.8,1134.57
2,39,5,9,9,40,0,10,10.9,3391.74
1,28,4,9,7,44,0,3,75.7,1381.92
2,48,6,99,7,40,0,10,323.3,2150.3
1,36,5,9,7,44,0,5,15.6,932.82
1,22,3,8,4,44,0,2,11.9,1167.94
1,28,4,2,7,44,0,2,19.2,1033.28
2,35,5,8,9,44,0,7,81.1,4068.66
1,31,5,8,7,44,0,10,46.6,1373.11
1,48,6,99,8,40,0,10,105.7,5252.02
1,35,5,99,7,40,0,8,38.1,2943.35
2,40,6,99,9,30,0,10,83.0,1784.95
2,40,6,99,5,40,0,10,187.7,1720.73
1,28,4,8,4,44,0,7,1.8,1372.61
2,29,4,2,7,44,0,5,15.6,1662.26
2,32,5,99,9,30,0,10,119.9,6521.17
1,21,3,8,7,44,0,10,19.8,1273.56
2,49,6,99,5,20,0,9,354.9,2265.09
1,34,5,8,4,44,0,8,18.3,2773.26
1,42,6,8,7,44,0,7,22.9,3844.25
2,40,6,99,9,20,0,10,36.6,2810.01
1,24,3,8,7,44,0,5,20.2,1269.28
1,39,5,8,3,44,0,4,179.9,2033.59
2,43,6,99,9,40,0,10,247.1,4247.87
2,30,5,8,9,44,0,6,16.9,1490.2
2,49,6,99,5,40,0,10,71.9,1391.46
1,28,4,8,7,44,0,5,33.8,2107.56
1,30,5,9,7,44,0,5,0.9,1081.11
1,35,5,8,7,44,0,2,15.9,1695.29
1,39,5,99,9,40,0,10,147.0,6430.32
1,28,4,8,9,44,0,10,18.9,1360.65
2,44,6,99,7,30,0,10,268.4,1745.27
1,30,5,9,5,33,0,10,102.3,2204.41
2,42,6,6,9,40,0,3,21.5,2640.65
2,32,5,8,7,44,0,4,22.4,1525.18
2,41,6,99,9,25,0,10,213.3,2153.35
2,41,6,99,9,30,0,10,152.5,5447.78
1,59,7,99,10,30,0,10,390.3,3161.19
2,18,3,99,7,40,0,5,6.6,1168.34
2,38,5,99,7,40,0,10,36.9,1255.82
1,30,5,2,9,40,0,7,23.9,10764.31
2,27,4,8,9,44,0,8,47.4,4695.99
1,22,3,9,7,44,0,5,2.9,1156.17
1,36,5,8,7,44,0,10,31.5,3682.25
1,55,7,8,4,44,0,9,57.8,6565.97
1,49,6,6,6,44,0,5,0.5,871.13
2,27,4,8,7,44,0,2,8.7,1322.04
1,50,7,8,7,44,0,4,27.9,1166.99
2,39,5,8,7,36,0,7,4.8,1282.22
1,24,3,8,2,44,0,10,11.2,1410.13
1,30,5,99,5,40,0,10,110.9,1604.21
1,19,3,8,7,44,0,7,2.7,1370.3
2,45,6,9,7,44,0,3,28.9,1080.99
2,33,5,99,7,40,0,5,11.6,1042.51
