sexo,idade,faixa_etaria,cor_raca,escolaridade,horas_trabalho_por_semana,portador_de_deficiencia,tamanho_da_empresa,tempo_no_emprego
1,36,5,2,4,44,0,7,9.8
2,46,6,99,9,30,0,10,85.7
1,23,3,8,7,44,0,9,21.4
2,27,4,9,7,44,0,2,16.9
1,34,5,8,4,44,0,8,18.3
2,40,6,8,9,40,0,6,30.9
1,28,4,8,7,44,0,9,61.1
1,31,5,8,7,44,0,6,4.4
1,19,3,2,7,32,0,5,11.3
2,41,6,99,9,40,0,9,225.3
2,27,4,1,7,44,0,3,58.6
1,27,4,2,7,36,0,7,14.9
2,50,7,4,2,44,0,5,71.1
2,27,4,2,7,44,0,3,4.9
2,37,5,9,7,44,0,5,92.7
2,30,5,8,8,44,0,2,16.5
2,36,5,99,9,40,0,7,166.9
1,58,7,8,9,44,0,5,444.0
1,30,5,2,7,44,0,4,2.6
1,35,5,9,7,44,0,6,12.3
2,36,5,8,7,44,0,6,23.4
2,34,5,99,9,44,0,10,152.5
1,42,6,99,7,40,0,10,188.7
2,38,5,8,7,44,0,2,85.7
1,56,7,8,7,44,0,3,20.9
2,54,7,8,7,36,0,8,83.9
1,62,7,99,9,40,0,10,171.7
2,35,5,8,9,44,0,7,20.9
1,34,5,8,7,44,0,7,3.4
2,25,4,8,7,44,0,3,1.9
1,43,6,99,4,36,0,8,131.9
1,40,6,99,7,44,0,10,9.9
2,32,5,8,7,44,0,8,1.7
1,46,6,2,9,44,0,6,0.9
1,39,5,99,9,44,0,8,93.4
2,54,7,99,7,40,0,10,19.4
2,27,4,9,7,44,0,9,10.9
1,59,7,2,7,36,0,3,266.9
2,33,5,99,9,40,0,10,6.8
1,41,6,8,7,44,0,2,49.9
2,32,5,8,7,44,0,3,23.6
2,22,3,8,7,38,0,8,5.9
1,39,5,8,6,44,0,5,94.5
1,27,4,2,7,44,0,6,13.3
2,21,3,8,7,44,0,4,3.5
2,42,6,2,7,20,0,6,152.4
1,38,5,4,8,44,0,4,5.9
2,42,6,99,9,25,0,10,206.3
1,47,6,9,9,44,0,5,61.8
1,28,4,8,7,40,0,7,39.5
1,41,6,99,7,44,0,9,155.9
1,41,6,8,7,22,0,4,18.9
1,48,6,99,3,30,0,10,100.0
2,18,3,8,6,20,0,7,9.4
1,26,4,8,2,44,0,9,69.7
1,47,6,8,2,44,0,6,54.7
2,40,6,2,7,44,0,7,26.4
2,36,5,99,9,30,0,10,45.0
1,49,6,99,9,40,0,10,326.4
2,50,7,2,9,44,0,5,57.9
1,46,6,8,7,44,0,4,28.9
2,55,7,8,5,44,0,2,94.9
2,40,6,99,5,40,0,10,187.7
1,25,4,8,7,36,0,5,8.2
1,32,5,8,8,44,0,4,83.8
1,61,7,99,9,30,0,10,145.4
2,45,6,99,3,44,0,10,164.6
2,56,7,99,7,40,0,10,439.4
2,47,6,8,7,36,0,6,25.6
1,33,5,8,9,44,0,6,5.7
1,26,4,99,6,30,0,10,30.7
1,47,6,9,7,44,0,7,19.9
1,44,6,8,7,44,0,8,15.9
2,40,6,99,9,20,0,10,115.6
2,37,5,99,9,30,0,10,27.9
2,44,6,99,9,25,0,10,21.9
2,25,4,99,9,30,0,10,9.9
1,70,8,99,9,30,0,9,502.9
2,21,3,8,7,44,0,4,0.9
2,26,4,2,9,6,0,4,58.9
2,53,7,99,9,30,0,10,136.3
2,36,5,99,5,36,0,10,51.6
2,36,5,8,7,44,0,7,26.3
1,21,3,99,8,36,0,10,8.9
1,29,4,2,7,44,0,4,21.1
1,30,5,8,5,44,0,3,30.9
1,20,3,8,7,44,0,7,3.5
1,23,3,8,9,44,0,9,6.9
1,32,5,99,9,30,0,10,46.2
2,34,5,8,7,44,0,7,32.8
2,35,5,99,9,40,0,10,118.4
1,37,5,8,7,44,0,6,22.6
1,43,6,8,7,44,0,4,44.9
2,34,5,8,6,18,0,8,6.2
1,49,6,99,7,40,0,7,11.9
1,45,6,6,9,42,0,9,73.9
1,45,6,9,7,44,0,5,4.6
2,52,7,99,7,30,0,9,46.9
2,31,5,99,9,40,0,10,1.1
2,33,5,8,8,44,0,7,17.9
1,48,6,99,9,30,0,10,244.9
2,48,6,2,7,36,0,8,238.7
1,28,4,8,8,44,0,6,42.3
2,43,6,8,9,20,0,5,196.9
1,37,5,99,9,30,0,10,111.8
2,52,7,99,7,40,0,10,248.3
1,33,5,8,7,44,0,5,28.9
2,41,6,99,7,40,0,8,11.9
1,42,6,8,4,44,0,2,78.9
1,24,3,2,7,44,0,8,43.2
1,24,3,8,9,44,0,5,11.3
2,51,7,99,5,36,0,10,98.9
2,47,6,99,9,30,0,10,103.5
1,37,5,8,4,42,0,9,11.3
2,29,4,9,9,44,0,6,0.9
2,18,3,8,7,44,0,3,0.4
1,53,7,8,7,44,0,10,157.2
2,41,6,8,7,44,0,2,15.5
1,69,8,99,9,40,0,10,28.8
2,41,6,99,9,40,0,10,113.3
1,43,6,99,9,40,0,10,130.9
1,45,6,99,9,30,0,10,169.7
2,20,3,9,7,44,0,5,21.1
1,29,4,8,2,44,0,7,4.6
2,42,6,8,6,44,0,3,32.9
1,47,6,8,7,40,0,5,11.9
1,52,7,99,5,40,0,7,195.1
1,37,5,9,7,44,0,5,22.9
1,55,7,2,9,9,0,7,86.9
2,32,5,9,7,44,0,5,20.1
2,41,6,99,9,40,0,9,158.9
2,56,7,99,2,40,0,8,299.0
1,61,7,99,5,40,0,10,158.7
1,40,6,2,7,44,0,7,38.9
2,48,6,99,9,20,0,10,89.9
2,36,5,8,7,44,0,4,32.4
1,44,6,99,5,44,0,9,199.9
2,36,5,99,9,40,0,10,47.8
1,44,6,99,7,44,0,10,9.3
1,39,5,8,5,44,0,5,99.9
2,40,6,8,4,44,0,5,43.9
1,40,6,8,6,44,0,9,214.9
2,42,6,2,7,44,0,4,20.6
1,41,6,2,7,44,0,4,110.2
2,53,7,99,7,40,0,8,200.3
2,47,6,99,9,40,0,10,222.2
1,38,5,2,7,44,0,5,98.9
2,37,5,99,7,30,0,10,11.7
1,52,7,8,7,44,0,9,82.9
1,27,4,8,7,44,0,10,12.7
2,44,6,9,7,44,0,4,3.9
1,30,5,8,7,44,0,9,18.5
2,52,7,8,2,44,0,5,21.3
1,32,5,2,9,44,0,2,11.9
1,62,7,99,9,40,0,10,318.2
1,44,6,99,9,40,0,10,60.5
1,48,6,8,5,42,0,9,15.6
1,34,5,9,5,44,0,4,62.9
2,34,5,9,9,18,0,6,130.9
1,36,5,99,7,30,0,10,39.8
2,32,5,9,7,44,0,6,0.3
1,41,6,99,5,30,0,10,180.9
2,32,5,99,7,44,0,10,87.8
2,34,5,2,8,44,0,5,10.6
1,54,7,99,7,40,0,10,329.9
2,21,3,8,7,44,0,2,13.6
2,36,5,99,9,30,0,10,52.6
1,61,7,99,8,30,0,7,377.8
1,36,5,9,7,44,0,2,68.7
1,27,4,8,7,44,0,6,40.7
1,54,7,8,7,44,0,7,45.2
1,39,5,8,5,44,0,8,32.3
2,39,5,99,9,30,0,10,23.7
1,21,3,8,7,44,0,9,7.3
1,26,4,2,7,36,0,7,11.9
1,41,6,8,9,41,0,10,23.5
1,28,4,99,7,40,0,10,16.6
2,60,7,99,4,30,0,10,237.9
1,43,6,99,7,44,0,10,0.9
2,29,4,8,6,44,0,4,22.9
2,37,5,2,7,44,0,3,55.9
2,54,7,99,9,20,0,10,186.5
1,50,7,8,5,44,1,10,136.9
1,39,5,99,9,30,0,10,190.2
2,49,6,8,7,44,0,4,58.9
2,52,7,99,5,40,0,10,34.8
1,45,6,2,7,44,0,7,46.9
1,43,6,99,9,40,0,8,162.0
1,21,3,8,7,4,0,2,6.9
1,24,3,9,7,44,0,5,35.1
2,44,6,99,7,30,0,10,128.6
1,41,6,2,9,44,0,9,100.9
2,32,5,9,7,36,0,6,4.3
2,28,4,99,9,30,0,8,22.9
2,57,7,8,6,44,0,2,19.9
1,37,5,99,7,20,0,9,165.9
2,63,7,99,4,36,0,10,60.5
1,47,6,2,7,44,0,7,29.9
2,45,6,99,9,40,0,10,92.7
2,29,4,2,7,44,0,4,38.9
2,37,5,9,7,44,0,8,4.4
1,45,6,9,7,44,0,4,32.9
2,40,6,9,7,44,0,10,11.7
1,65,8,8,7,44,0,3,150.9
1,69,8,99,7,36,0,9,226.9
2,63,7,99,4,40,0,10,468.3
1,46,6,9,7,44,0,3,102.9
2,22,3,99,9,25,0,10,16.7
2,26,4,9,5,40,0,10,22.8
1,36,5,99,7,36,0,10,212.9
1,28,4,8,7,42,0,5,52.6
2,38,5,99,7,30,0,10,130.5
1,21,3,9,7,44,0,2,0.9
2,40,6,8,7,44,0,2,109.9
1,35,5,2,7,44,0,6,37.8
2,36,5,8,9,0,0,6,15.4
1,29,4,9,4,44,0,5,0.5
1,41,6,8,6,44,0,5,9.3
2,41,6,99,9,30,0,10,84.6
2,34,5,8,9,44,0,5,34.8
1,40,6,8,7,40,0,10,8.8
2,41,6,99,5,44,0,10,178.8
1,18,3,4,6,44,0,5,1.3
1,58,7,99,7,30,0,9,95.9
1,51,7,99,7,16,0,7,172.9
2,32,5,8,7,40,0,10,83.9
1,41,6,99,9,40,0,10,113.0
2,47,6,99,9,40,0,10,262.7
2,48,6,99,7,30,0,10,66.9
2,36,5,99,9,24,0,10,107.2
2,37,5,8,7,30,0,10,116.9
1,42,6,9,7,44,0,10,47.2
2,36,5,8,9,44,0,6,46.5
1,35,5,99,9,35,0,10,142.9
1,55,7,99,7,30,0,10,268.3
1,38,5,99,7,30,0,10,194.4
1,51,7,8,9,39,0,5,74.9
1,36,5,8,7,44,0,8,160.5
2,46,6,99,7,30,0,10,334.4
1,21,3,8,7,44,0,4,6.9
2,41,6,99,5,30,0,10,142.9
1,55,7,8,2,44,0,7,64.9
2,51,7,99,9,40,0,6,26.5
2,66,8,99,2,8,0,9,279.9
1,26,4,2,7,44,0,8,49.4
1,27,4,9,7,44,0,4,6.3
1,47,6,8,4,44,0,9,120.9
2,30,5,8,7,44,0,7,3.3
1,36,5,8,5,44,0,6,16.9
2,42,6,8,7,44,0,4,106.9
2,41,6,99,9,40,0,9,165.9
1,37,5,99,9,40,0,10,58.9
2,20,3,9,7,44,0,2,1.8
2,49,6,99,9,20,0,10,128.9
1,21,3,4,6,44,0,6,16.9
2,28,4,8,7,36,0,2,26.9
1,27,4,8,7,44,0,9,72.2
1,23,3,8,9,44,0,6,31.1
2,20,3,8,7,20,0,10,17.2
1,21,3,8,6,44,0,7,11.8
2,35,5,8,7,44,0,8,0.7
1,32,5,9,7,44,0,4,6.7
1,34,5,9,7,44,0,6,62.9
1,28,4,9,7,44,0,6,1.4
2,54,7,99,9,40,0,10,344.0
2,32,5,99,9,25,0,10,20.8
1,19,3,9,7,44,0,7,5.4
1,46,6,99,9,20,0,10,186.0
2,42,6,8,7,44,0,6,5.9
1,48,6,99,7,30,0,10,324.9
2,33,5,8,8,44,0,5,18.7
2,25,4,8,7,44,0,7,49.4
2,41,6,8,7,41,0,9,9.6
2,41,6,99,6,44,0,8,148.9
1,29,4,8,7,44,0,9,35.2
1,26,4,8,6,44,0,9,2.0
1,51,7,99,6,40,0,9,154.3
1,30,5,8,7,44,0,6,4.0
1,30,5,99,7,20,0,10,8.9
1,33,5,99,7,16,0,8,81.6
1,58,7,8,6,44,0,3,164.4
2,30,5,8,7,44,0,10,87.4
2,44,6,99,9,30,0,10,79.7
2,50,7,99,9,20,0,10,168.1
1,51,7,9,5,44,0,4,55.9
1,45,6,2,6,44,0,4,57.9
1,37,5,99,7,30,0,10,133.4
1,36,5,9,9,44,0,7,32.9
1,20,3,8,4,44,0,10,7.3
2,36,5,8,8,44,0,4,1.8
1,29,4,8,9,44,0,9,50.3
2,43,6,9,9,44,0,6,16.9
1,61,7,99,4,30,0,9,481.9
2,28,4,9,9,40,0,10,6.0
2,25,4,99,9,40,0,8,23.0
1,61,7,8,7,44,1,9,2.0
1,56,7,99,7,40,0,10,47.9
2,59,7,99,9,40,0,10,429.9
2,22,3,8,7,36,0,9,5.4
1,42,6,99,7,30,0,7,225.9
2,32,5,9,9,44,0,2,9.4
1,50,7,99,7,30,0,9,38.4
1,28,4,99,9,30,0,10,65.0
2,61,7,8,4,44,0,4,201.9
2,53,7,99,7,44,0,9,316.4
1,74,8,99,9,36,0,10,21.9
1,29,4,8,7,40,0,10,19.5
1,51,7,99,7,30,0,10,275.5
1,30,5,9,7,44,0,5,0.5
2,26,4,8,7,44,0,7,16.8
1,57,7,99,9,30,0,6,37.4
2,29,4,99,7,40,0,10,9.7
1,23,3,8,7,44,0,6,53.9
1,47,6,8,4,44,0,4,59.9
1,39,5,99,7,40,0,10,37.3
1,20,3,8,7,44,0,10,1.2
1,41,6,99,7,30,0,6,178.6
2,44,6,99,9,30,0,10,165.2
2,48,6,99,7,40,0,10,356.5
1,45,6,99,7,30,0,10,177.9
2,36,5,8,7,44,0,6,12.8
1,42,6,4,4,36,0,3,130.9
1,36,5,8,5,40,0,7,65.5
1,50,7,8,9,44,0,5,61.6
2,57,7,2,9,44,0,9,5.9
1,18,3,2,6,44,0,8,2.7
2,27,4,9,7,44,0,2,1.9
2,39,5,8,7,44,0,5,4.4
2,28,4,8,4,44,0,9,0.9
2,38,5,99,7,40,0,10,153.9
1,53,7,8,4,44,0,3,155.9
2,49,6,99,9,20,0,10,141.7
1,52,7,8,7,40,0,8,378.5
2,22,3,8,8,40,0,2,35.7
2,33,5,99,7,32,0,9,55.9
2,31,5,8,7,44,0,5,74.7
2,21,3,8,7,44,0,10,15.9
2,32,5,99,7,40,0,8,42.3
1,63,7,8,7,44,0,7,61.7
1,34,5,8,7,44,0,6,5.3
2,18,3,8,7,30,0,6,4.3
2,36,5,8,7,40,0,9,12.6
1,32,5,99,9,40,0,10,9.6
1,38,5,8,2,44,0,10,15.2
1,38,5,99,9,30,0,10,104.3
2,36,5,8,7,40,0,5,2.9
1,52,7,2,9,44,0,7,38.9
2,51,7,99,2,30,0,10,208.8
2,37,5,99,5,40,0,9,47.9
1,40,6,8,5,44,0,9,17.6
1,39,5,8,7,44,0,9,12.3
2,54,7,9,6,44,0,10,92.9
1,46,6,8,7,36,0,10,127.6
1,36,5,9,7,38,0,9,31.4
2,30,5,9,7,30,0,2,85.8
2,41,6,99,9,40,0,10,42.9
2,32,5,99,7,44,0,10,85.9
1,34,5,99,9,30,0,10,56.0
1,30,5,8,7,40,0,10,16.8
1,27,4,2,9,36,0,8,93.9
2,42,6,2,9,44,0,5,0.5
1,51,7,8,7,44,0,4,278.9
1,39,5,99,7,40,0,10,178.8
1,28,4,8,7,44,0,7,28.3
2,53,7,99,9,30,0,10,184.9
1,32,5,2,9,7,0,5,13.9
2,25,4,8,9,30,0,10,16.9
1,36,5,2,5,44,0,9,73.8
2,47,6,99,4,40,0,10,139.8
1,37,5,99,7,40,0,10,46.9
1,43,6,8,5,44,0,8,4.1
1,50,7,99,9,40,0,10,94.8
1,26,4,8,7,44,0,6,80.2
2,31,5,9,7,44,0,5,0.6
1,54,7,8,9,44,0,6,154.9
1,59,7,99,3,40,0,10,36.3
2,36,5,99,9,30,0,10,10.9
2,40,6,4,9,28,0,8,109.6
2,37,5,8,4,44,0,2,31.9
2,30,5,8,7,44,0,2,40.9
2,54,7,99,9,40,0,10,227.6
2,23,3,8,9,42,0,3,0.8
1,45,6,8,6,36,0,3,45.9
1,43,6,8,7,44,0,4,1.2
2,48,6,99,6,40,0,10,117.9
1,37,5,8,6,44,0,9,61.6
2,27,4,9,7,44,0,2,63.9
1,27,4,8,7,44,0,5,27.6
1,52,7,2,7,44,0,7,52.2
1,31,5,6,7,44,0,5,5.2
1,33,5,99,7,44,0,9,3.9
2,38,5,8,7,44,0,9,47.9
1,52,7,8,7,44,0,5,27.9
1,26,4,9,7,44,0,2,31.9
2,28,4,8,7,44,0,9,80.5
1,31,5,8,7,44,0,5,1.8
2,43,6,99,7,30,0,10,15.6
1,25,4,8,8,25,0,5,35.4
2,56,7,99,9,20,0,10,52.9
2,32,5,8,9,20,0,6,32.4
1,27,4,8,4,44,0,7,2.1
1,40,6,2,7,44,0,7,107.9
1,24,3,8,6,44,0,2,0.4
2,40,6,99,7,40,0,7,131.9
2,23,3,8,7,44,0,5,8.9
1,34,5,8,9,44,0,5,9.7
1,36,5,9,7,44,0,5,2.9
2,30,5,8,7,44,0,2,20.4
1,54,7,8,5,44,0,5,14.4
2,30,5,8,7,44,0,4,64.3
1,28,4,9,7,44,0,4,2.9
2,32,5,8,7,44,0,7,53.8
1,36,5,8,5,44,0,3,10.9
2,50,7,99,5,36,0,9,152.9
1,33,5,99,9,44,0,10,32.3
2,40,6,8,7,44,0,3,102.8
2,45,6,99,7,40,0,7,220.4
1,33,5,2,7,30,0,5,57.7
1,37,5,8,7,38,0,10,11.5
1,48,6,9,7,44,0,6,9.2
2,63,7,99,8,30,0,8,369.0
1,38,5,8,2,44,0,2,7.6
2,44,6,2,7,44,0,6,77.9
2,55,7,99,9,30,0,10,151.5
2,44,6,99,4,44,0,10,180.0
1,24,3,8,7,44,0,7,10.6
1,21,3,8,7,44,0,10,9.4
1,24,3,99,6,40,0,8,64.9
1,43,6,99,5,40,0,8,146.3
2,67,8,99,7,40,0,10,440.7
1,36,5,99,7,40,0,10,125.9
1,37,5,99,7,40,0,10,149.0
1,41,6,99,9,30,0,10,147.9
1,45,6,99,9,25,0,10,166.4
2,23,3,8,7,33,0,4,23.9
1,19,3,4,7,44,0,5,10.9
1,27,4,8,7,44,0,7,3.8
2,61,7,99,9,20,0,10,125.9
1,40,6,8,9,44,0,10,134.8
1,41,6,8,7,44,0,6,23.9
2,20,3,9,8,44,0,2,15.7
1,33,5,8,7,44,0,10,83.8
2,43,6,99,9,30,0,10,91.4
1,33,5,8,7,44,0,7,12.9
1,28,4,8,9,32,0,6,9.9
1,27,4,2,8,44,0,3,13.4
2,34,5,9,2,40,0,10,22.8
1,20,3,8,5,44,0,10,1.8
1,61,7,99,7,30,0,10,104.4
2,40,6,99,9,44,0,10,143.0
2,23,3,8,7,44,0,9,8.9
1,50,7,99,6,30,0,10,317.9
1,41,6,8,7,42,0,10,194.3
2,25,4,99,9,40,0,9,6.9
1,38,5,99,9,20,0,10,95.6
2,30,5,99,9,36,0,10,79.9
1,24,3,9,7,20,0,7,16.8
2,32,5,8,7,44,0,7,110.5
1,26,4,2,5,44,0,5,10.9
1,20,3,8,7,44,0,3,2.5
2,31,5,99,7,36,0,10,9.9
2,41,6,8,7,40,0,10,3.3
2,41,6,9,7,44,0,4,1.5
2,33,5,99,9,30,0,10,10.3
1,43,6,8,7,30,0,2,119.0
1,22,3,9,7,44,0,9,29.9
2,28,4,99,4,36,0,10,44.9
1,24,3,8,7,36,0,9,8.0
1,31,5,2,7,44,0,3,27.9
1,43,6,8,7,44,0,7,67.5
2,37,5,99,9,40,0,10,28.0
1,25,4,4,6,44,0,5,72.9
2,67,8,99,7,30,0,8,427.9
1,46,6,8,7,44,0,6,23.9
1,60,7,99,9,20,0,10,194.3
1,49,6,99,9,20,0,9,136.4
2,44,6,8,7,36,0,8,48.9
2,49,6,8,7,44,0,3,28.5
1,39,5,99,9,30,0,10,68.4
1,23,3,9,7,44,0,7,0.8
1,40,6,9,7,44,0,5,3.4
2,37,5,2,7,44,0,4,23.2
1,57,7,99,7,40,0,10,435.9
1,40,6,9,5,44,0,2,17.9
1,35,5,99,9,30,0,4,161.4
1,35,5,8,7,40,0,9,34.9
1,45,6,8,5,44,0,2,1.9
1,40,6,8,7,44,0,4,19.1
2,44,6,99,9,24,0,8,113.9
1,33,5,8,5,44,0,5,27.6
2,59,7,8,7,44,0,5,50.9
1,35,5,8,5,44,0,9,44.6
1,24,3,8,8,44,0,7,46.7
2,45,6,99,7,30,0,10,142.3
2,54,7,99,9,20,0,10,427.4
1,35,5,8,9,44,1,8,65.5
1,35,5,9,3,44,0,10,94.5
2,57,7,99,9,20,0,10,321.2
1,40,6,8,4,44,0,2,39.3
1,33,5,9,6,44,0,10,3.6
1,35,5,8,7,44,0,6,23.6
1,43,6,99,7,36,0,10,177.9
1,33,5,8,9,0,0,5,0.8
1,34,5,99,9,40,0,10,41.6
2,42,6,99,7,30,0,10,59.9
1,21,3,8,7,44,0,6,9.8
1,41,6,8,9,44,0,10,11.9
2,53,7,8,9,44,0,7,0.5
2,58,7,99,9,40,0,7,399.7
2,38,5,8,7,36,0,10,35.5
2,25,4,8,7,44,0,4,23.9
1,49,6,2,7,40,0,9,352.9
2,46,6,99,9,30,0,8,5.6
1,24,3,1,7,1,0,6,52.6
2,38,5,2,7,44,0,3,38.4
2,36,5,2,4,44,0,4,8.5
1,22,3,2,7,44,0,6,2.8
2,68,8,99,7,30,0,10,426.3
1,68,8,99,9,44,0,10,178.9
1,27,4,8,8,44,1,7,53.4
1,24,3,8,7,44,0,9,5.5
1,61,7,8,7,44,0,3,3.9
1,37,5,8,4,44,0,4,3.6
2,31,5,2,9,36,0,10,42.5
2,31,5,99,7,40,0,10,19.9
1,52,7,8,7,42,0,10,15.1
1,48,6,8,7,40,0,10,26.6
2,54,7,99,11,25,0,10,131.6
1,48,6,2,5,44,0,9,213.4
1,23,3,8,7,44,0,2,2.1
1,58,7,99,7,44,0,10,177.9
1,43,6,8,9,44,0,10,89.9
1,21,3,8,7,20,0,9,17.4
1,30,5,8,7,44,0,7,27.6
1,60,7,99,5,30,0,8,461.9
2,41,6,99,9,30,0,10,153.6
1,47,6,8,9,44,0,7,63.9
1,25,4,4,7,44,0,9,53.3
1,35,5,8,7,44,0,8,19.2
2,50,7,8,7,40,0,7,85.9
2,32,5,2,9,44,0,2,39.9
2,38,5,99,9,30,0,10,99.1
1,30,5,8,7,44,0,10,25.9
1,47,6,9,7,44,0,10,13.9
1,23,3,2,9,44,0,6,1.4
1,58,7,99,5,30,0,9,179.9
1,31,5,8,7,44,0,5,37.9
1,27,4,99,7,36,0,10,26.9
2,60,7,2,9,44,0,3,73.9
1,49,6,8,5,44,0,2,1.6
2,37,5,2,5,44,0,2,143.6
1,39,5,8,7,36,0,6,11.9
1,51,7,8,5,44,0,8,86.0
1,34,5,2,7,44,0,6,58.6
1,38,5,2,9,30,0,7,121.9
2,57,7,99,7,40,0,10,386.8
1,34,5,8,9,44,0,9,10.5
2,46,6,99,9,30,0,10,5.6
1,43,6,99,7,40,0,9,256.0
1,28,4,8,7,44,0,2,15.8
2,22,3,8,7,44,0,2,28.9
1,41,6,8,9,42,0,10,154.4
1,25,4,8,7,44,0,10,2.0
2,23,3,8,9,44,0,2,70.9
2,38,5,99,9,20,0,9,214.9
1,27,4,8,7,36,0,7,36.7
1,30,5,2,5,44,0,4,19.7
2,55,7,99,9,36,0,10,14.9
2,27,4,8,9,40,0,4,0.5
1,31,5,8,7,44,0,10,0.2
1,48,6,4,3,44,0,10,43.0
1,27,4,8,9,44,0,7,4.9
2,48,6,99,6,40,0,7,273.9
1,49,6,9,7,44,0,5,37.9
2,32,5,9,9,40,0,10,94.7
1,57,7,99,6,40,0,7,208.8
1,29,4,8,6,44,0,4,3.8
1,29,4,8,7,44,0,4,47.1
1,37,5,6,6,44,0,4,16.9
1,36,5,8,7,44,0,10,22.3
1,48,6,8,7,44,0,3,39.5
2,55,7,2,7,44,0,2,77.9
2,32,5,2,7,36,0,5,80.9
2,40,6,9,10,31,0,8,41.1
2,52,7,8,7,44,0,2,116.9
1,21,3,8,7,44,0,3,13.7
1,37,5,8,7,44,0,8,97.3
1,28,4,2,9,44,0,7,11.9
1,36,5,8,7,44,0,9,2.1
2,50,7,2,7,40,0,7,147.1
1,35,5,8,7,44,0,7,14.2
1,30,5,99,5,44,0,10,0.9
2,37,5,2,7,44,0,5,23.7
2,36,5,8,2,36,0,6,21.9
1,42,6,8,7,44,0,8,92.7
1,28,4,8,7,40,0,9,13.8
2,29,4,2,7,44,0,5,6.9
2,20,3,8,7,44,0,3,6.7
1,25,4,8,8,44,0,9,45.5
1,25,4,8,7,42,0,9,44.8
2,59,7,99,7,40,0,10,151.5
2,29,4,8,9,7,0,5,22.6
2,24,3,8,7,44,0,3,2.9
2,48,6,99,7,40,0,7,119.8
1,51,7,2,9,0,0,6,5.6
1,19,3,2,7,44,0,3,4.9
1,29,4,8,7,0,0,8,8.7
1,46,6,8,4,44,0,8,111.5
2,34,5,8,7,36,0,10,8.0
1,56,7,8,6,44,0,8,194.2
2,23,3,8,7,44,0,4,16.9
1,59,7,2,2,44,0,7,15.4
1,20,3,9,7,44,0,4,6.9
1,49,6,99,8,40,0,10,177.0
1,32,5,8,9,44,0,4,15.8
1,59,7,99,9,40,0,7,330.7
1,30,5,8,5,44,0,7,2.5
2,52,7,99,7,40,0,5,293.9
1,24,3,8,7,44,0,5,75.9
1,48,6,99,5,30,0,10,30.1
2,61,7,8,7,44,0,7,36.4
1,25,4,9,7,44,0,4,57.9
1,26,4,8,5,44,0,2,21.9
2,32,5,2,9,12,0,8,16.9
1,30,5,8,9,44,0,7,46.8
2,30,5,9,7,44,0,3,13.1
1,38,5,2,9,44,0,4,3.2
2,39,5,8,9,40,0,5,130.9
1,20,3,8,7,44,0,9,14.5
2,27,4,9,9,20,0,9,4.6
1,35,5,99,7,40,0,10,103.7
1,46,6,8,6,44,0,7,93.5
1,39,5,9,7,44,0,2,23.8
1,23,3,99,7,36,0,8,59.4
1,38,5,2,6,44,0,4,39.5
2,37,5,99,9,40,0,10,182.4
2,46,6,99,7,30,0,6,206.9
2,34,5,8,7,34,0,7,10.9
1,33,5,8,7,44,0,2,13.1
1,22,3,2,7,44,0,6,2.8
2,22,3,8,8,40,0,2,11.9
1,38,5,99,7,30,0,10,109.7
2,60,7,9,9,44,0,7,25.8
1,45,6,8,7,44,0,5,254.9
2,27,4,8,7,44,0,4,14.4
1,45,6,8,7,44,0,9,18.8
1,40,6,6,6,36,0,5,207.6
2,38,5,8,7,36,0,10,41.9
1,25,4,9,7,36,0,5,6.2
1,51,7,8,7,44,0,3,121.9
1,61,7,99,5,30,0,10,270.4
1,40,6,2,6,40,0,9,174.9
1,48,6,9,7,44,0,8,32.9
1,35,5,99,8,30,0,10,133.4
2,37,5,8,9,44,0,4,85.8
1,39,5,8,7,44,0,2,87.9
1,35,5,8,3,44,0,2,18.9
1,42,6,2,7,44,0,5,49.7
1,30,5,8,7,44,0,2,104.9
2,32,5,8,7,34,0,7,9.9
1,67,8,99,1,44,0,8,309.9
1,35,5,8,5,44,0,2,43.9
1,39,5,9,7,44,0,4,7.8
1,30,5,8,5,44,0,6,0.9
2,39,5,99,7,40,0,9,171.8
1,22,3,8,7,44,0,10,34.9
2,45,6,8,7,44,0,2,16.5
1,64,7,99,9,30,0,10,58.5
1,28,4,8,7,44,0,2,2.3
1,36,5,8,7,38,0,4,145.8
2,40,6,8,7,36,0,10,55.9
1,37,5,4,5,44,0,3,12.8
1,50,7,8,5,44,0,10,44.3
2,18,3,8,6,20,0,7,13.4
1,31,5,8,7,44,0,7,70.1
1,36,5,8,7,44,0,5,158.9
2,37,5,8,7,42,0,10,5.4
1,45,6,9,5,44,0,2,20.1
1,24,3,2,7,44,0,3,2.8
2,30,5,2,7,44,0,5,35.0
1,44,6,8,9,44,1,6,189.4
1,25,4,9,5,44,0,6,10.9
1,41,6,2,9,0,0,4,41.9
1,65,8,99,4,36,0,10,354.9
2,69,8,1,7,44,0,6,301.9
2,39,5,99,9,30,0,7,22.9
1,42,6,99,9,40,0,10,178.7
2,46,6,8,7,44,0,6,80.9
2,50,7,99,9,30,0,10,9.9
1,36,5,2,7,44,0,3,11.7
2,58,7,99,7,30,0,10,237.9
1,34,5,99,9,40,0,7,12.3
2,36,5,8,9,40,0,10,4.9
2,48,6,99,9,24,0,10,106.1
2,28,4,9,7,39,0,6,1.9
1,44,6,99,7,30,0,10,142.8
